mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_estimators,param_max_depth,param_learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.2871194362640381,0.0386930296635771,0.010422992706298827,0.01072155331584976,100,4,0.01,"{'n_estimators': 100, 'max_depth': 4, 'learning_rate': 0.01}",-18.104200566085947,-17.307396001930496,-17.059846916907574,-16.784425458545822,-16.69394864717458,-17.189963518128884,0.5053794550633526,46
0.6130243301391601,0.11662200240030873,0.005735921859741211,0.0004753717889891228,150,6,0.05,"{'n_estimators': 150, 'max_depth': 6, 'learning_rate': 0.05}",-3.018130806948349,-3.2173178394694517,-2.3432437826908865,-2.754838168677275,-3.2954179103221635,-2.925789701621625,0.3460418245923556,10
0.16814255714416504,0.06271677356810818,0.009070014953613282,0.008947427923688744,50,4,0.2,"{'n_estimators': 50, 'max_depth': 4, 'learning_rate': 0.2}",-4.359321254590277,-4.649202282523202,-3.36879924337915,-4.029875202933122,-4.354908408072153,-4.152421278299581,0.4381052472341809,19
0.5010598182678223,0.06372265238694727,0.007305669784545899,0.005186279725094498,200,2,0.05,"{'n_estimators': 200, 'max_depth': 2, 'learning_rate': 0.05}",-10.066382549557327,-10.649603542207656,-10.894635700006033,-9.629564339402677,-10.37299466169961,-10.32263615857466,0.44331514363018626,35
0.6315716743469239,0.023616137883931593,0.0059337615966796875,0.00031614522947583166,200,5,0.2,"{'n_estimators': 200, 'max_depth': 5, 'learning_rate': 0.2}",-2.083810920411104,-2.741679507875637,-1.7764007041627934,-1.7330129812716333,-2.6706494042893287,-2.2011107036020996,0.43033348092104895,3
0.12275905609130859,0.011207251708879644,0.003615713119506836,0.00016908665800647354,50,3,0.01,"{'n_estimators': 50, 'max_depth': 3, 'learning_rate': 0.01}",-29.008551799175514,-26.2286867904802,-24.234212359490183,-25.830044965983287,-25.618895746763272,-26.184078332378494,1.563738377798927,49
0.2742612361907959,0.010795919153093287,0.004552698135375977,0.0003222371035362396,100,5,0.1,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.1}",-3.3337813606602795,-3.7618777510241332,-2.603052268460167,-2.519181018577069,-3.4717762669318475,-3.137933733130699,0.4915417319138464,11
0.13913545608520508,0.009639239612647786,0.004227113723754883,0.0010572050545495442,50,5,0.1,"{'n_estimators': 50, 'max_depth': 5, 'learning_rate': 0.1}",-4.698516773306017,-4.586330891328987,-3.6936475305416465,-3.7308144174779594,-4.567412465534918,-4.255344415637905,0.4458644105901598,20
0.12891321182250975,0.01853120628020926,0.005672883987426758,0.0042688622454108375,50,4,0.05,"{'n_estimators': 50, 'max_depth': 4, 'learning_rate': 0.05}",-9.63564484880895,-9.46096111822282,-9.639421443955506,-8.349907114526578,-8.936621114501266,-9.204511128003023,0.4985785684935932,34
0.35811986923217776,0.04776155541797436,0.008649778366088868,0.007917358494626598,100,5,0.01,"{'n_estimators': 100, 'max_depth': 5, 'learning_rate': 0.01}",-15.112034872977835,-14.699715032873138,-14.883517047382318,-14.858934783967282,-13.66771579888211,-14.644383507216537,0.5057383296766639,42
1.101216459274292,0.04265044307119802,0.007859039306640624,0.00036825653677131405,300,6,0.05,"{'n_estimators': 300, 'max_depth': 6, 'learning_rate': 0.05}",-2.3917955826377537,-2.527933620526152,-1.8668400593253431,-2.1118296847714033,-2.8285635329187375,-2.345392496035878,0.3324132310682496,6
0.6923439502716064,0.050920948098657326,0.005308008193969727,0.0005657583883833784,300,3,0.05,"{'n_estimators': 300, 'max_depth': 3, 'learning_rate': 0.05}",-4.742322238439934,-4.766547026126105,-4.678775569116903,-4.451994417984136,-4.572667623077788,-4.642461374948973,0.11647917503054436,21
0.3098288536071777,0.009232019385048336,0.0043701171875,0.00037180637380996353,150,3,0.01,"{'n_estimators': 150, 'max_depth': 3, 'learning_rate': 0.01}",-17.494144829526928,-15.91257623387029,-16.13850632341717,-14.613731719753828,-16.17995310568247,-16.067782442450138,0.9154721465617413,43
0.1652696132659912,0.019214257478342756,0.00404667854309082,0.0001581893168388684,50,6,0.2,"{'n_estimators': 50, 'max_depth': 6, 'learning_rate': 0.2}",-2.970784367813267,-3.00577411355205,-2.2668772272151663,-2.3971293054408447,-3.1318600402440757,-2.7544850108530805,0.3515132966530437,9
0.36132168769836426,0.038653963229306205,0.004867744445800781,0.0013206799649042584,150,2,0.05,"{'n_estimators': 150, 'max_depth': 2, 'learning_rate': 0.05}",-11.936507729947278,-11.941934712887013,-12.108700690270242,-11.17048262354915,-11.97614363769039,-11.826753878868814,0.33401071761568674,38
0.9987586498260498,0.03082005433077388,0.007180643081665039,0.001068882351675861,300,5,0.01,"{'n_estimators': 300, 'max_depth': 5, 'learning_rate': 0.01}",-6.3704499090492455,-6.1634787392040336,-6.074133783926157,-5.718589817450569,-6.172715743350569,-6.099873598596115,0.21382375525955905,25
0.27010650634765626,0.035651159621744706,0.005003690719604492,0.00144002695731075,100,3,0.2,"{'n_estimators': 100, 'max_depth': 3, 'learning_rate': 0.2}",-3.9795601818125004,-4.304286085127263,-4.514837119819643,-3.69794226247317,-4.261068921828248,-4.151538914212165,0.283774809965642,18
0.09245505332946777,0.003632465737485033,0.004183673858642578,0.0007343349301748121,50,2,0.05,"{'n_estimators': 50, 'max_depth': 2, 'learning_rate': 0.05}",-18.37176686141636,-16.654861270491338,-17.08101548156894,-16.400921139143335,-17.07502750720352,-17.116718451964697,0.6787985262444387,45
0.39185633659362795,0.03460226432235813,0.005629062652587891,0.0007388550298795385,150,4,0.1,"{'n_estimators': 150, 'max_depth': 4, 'learning_rate': 0.1}",-3.10520732490176,-4.505337860536463,-2.886582099514738,-2.7418141811625025,-3.49259762508084,-3.3463078182392607,0.6323987805402308,14
0.5419746398925781,0.03253535934901174,0.009658050537109376,0.004748563765722947,200,4,0.01,"{'n_estimators': 200, 'max_depth': 4, 'learning_rate': 0.01}",-11.514970614935557,-11.086798771674072,-11.481282389770957,-9.675553670347815,-10.638871902797968,-10.879495469905274,0.6806359340449234,36
